frame07,793.4066015625,186.61042968750002,0.16599999368190765,794.6178515624999,240.83167968749999,0.796999990940094,832.5740625,236.2449609375,0.8159999847412109,791.98828125,245.5074609375,0.824999988079071,849.0550781249999,240.1369921875,0.6169999837875366,,,,,,,808.7787890625,256.887421875,0.9670000076293945,812.1275390625,271.796484375,0.9860000014305115,811.6644140625,292.34988281249997,1.0,816.0774609375001,314.86265625,0.9990000128746033,813.5903906249999,333.43441406249997,0.9990000128746033,813.884296875,361.21523437499997,1.0,814.9374609375,377.1329296875,1.0,825.9300000000001,396.96046874999996,1.0,826.9430859375,418.9388671875,0.8109999895095825,828.624140625,436.7558203125,0.0860000029206276,828.6041015625,471.1606640625,0.14100000262260437,828.69984375,471.1116796875,0.28600001335144043,774.0043359375,254.21109375,0.9919999837875366,774.0444140625001,290.42613281250004,0.9990000128746033,761.1080859375,328.769765625,0.9940000176429749,848.4116015625,239.573671875,0.9539999961853027,847.8883593749999,277.0667578125,0.9570000171661377,860.6910937499999,328.46250000000003,0.8999999761581421,845.8198828125,471.72175781249996,0.054999999701976776,827.4819140625001,219.78843750000001,0.25200000405311584
frame08,337.41328124999995,172.0487109375,0.9810000061988831,363.9828515625,225.1433203125,0.9980000257492065,382.7260546875,202.09839843749998,0.9879999756813049,366.09140625,240.04792968750002,0.9940000176429749,414.95554687500004,189.9814453125,0.8500000238418579,349.2207421875,204.7880859375,0.9990000128746033,365.77078125,172.3826953125,0.9919999837875366,399.00222656249997,222.2465625,0.996999979019165,421.1698828125,239.19960937500002,0.9850000143051147,435.7894921875,244.45652343749998,0.9610000252723694,471.32320312499996,259.5659765625,0.9900000095367432,491.7207421875,274.165546875,0.9959999918937683,508.72499999999997,275.97796875,0.996999979019165,534.5687109375,296.4779296875,1.0,558.95625,309.4320703125,0.9980000257492065,578.3139843749999,309.92859375,0.996999979019165,596.8901953124999,310.4295703125,0.8999999761581421,631.5666796875,312.658359375,0.16099999845027924,,,,368.9859375,257.5976953125,0.996999979019165,417.850078125,292.03371093749996,0.953000009059906,471.82640625,308.02488281250004,0.9990000128746033,418.705078125,204.4674609375,0.9860000014305115,453.97382812499995,208.3016015625,0.9390000104904175,507.54046875,225.2591015625,0.9980000257492065,,,,360.5450390625,189.4114453125,1.0
frame09,539.15765625,90.5075390625,0.996999979019165,527.4214453125,168.3258984375,0.8849999904632568,520.9176562499999,151.0678125,0.9520000219345093,559.6130859375,186.5748046875,0.9279999732971191,9.099960937499999,311.5695703125,0.04699999839067459,522.9326953125,197.73656250000002,0.9259999990463257,493.34835937500003,185.00062499999999,0.9589999914169312,523.2755859375,154.82179687500002,0.9750000238418579,540.29765625,151.655625,0.8379999995231628,541.459921875,150.8785546875,0.6050000190734863,,,,,,,,,,687.2841796875,307.97367187500004,0.0430000014603138,,,,685.8858984375,330.8159765625,0.035999998450279236,664.8805078125,347.4305859375,0.2590000033378601,666.1741406250001,346.51546874999997,0.3100000023841858,,,,8.62125,292.75734375,0.04500000178813934,524.364375,149.967890625,0.14499999582767487,490.427109375,168.751171875,0.0689999982714653,488.636953125,169.000546875,0.10599999874830246,506.445,132.4359375,0.06700000166893005,,,,,,,507.46921875,185.8712109375,0.9089999794960022
frame10,,,,,,,,,,,,,274.6086328125,418.81640625,0.07999999821186066,,,,258.61746093749997,454.6707421875,0.039000000804662704,275.8421484375,455.01140625,0.26100000739097595,294.249140625,439.545703125,0.8939999938011169,295.05292968749995,435.5445703125,0.7900000214576721,316.43015625000004,415.9330078125,0.8159999847412109,330.46195312500004,416.87707031250005,0.9860000014305115,348.49042968749995,401.16867187500003,0.9919999837875366,363.3549609375,381.579375,1.0,383.3450390625,370.9787109375,1.0,401.0239453125,346.3529296875,0.9940000176429749,415.636875,344.070703125,0.949999988079071,416.91714843750003,329.8696875,0.7179999947547913,435.66035156249995,310.796953125,0.052000001072883606,292.28308593749995,475.3198828125,0.34200000762939453,311.19550781249995,470.557265625,0.7390000224113464,346.03453125,438.2520703125,0.4490000009536743,276.2696484375,419.4376171875,0.21799999475479126,277.59,400.5853125,0.8389999866485596,314.61105468750003,382.955390625,0.9789999723434448,,,,,,
frame11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frame13,,,,,,,,,,,,,,,,,,,,,,,,,204.20695312499998,151.2214453125,0.028999999165534973,204.189140625,151.299375,0.09700000286102295,239.80078125,150.7115625,0.3050000071525574,257.813671875,151.4084765625,0.5370000004768372,276.133828125,132.8033203125,0.5849999785423279,290.5819921875,132.1353515625,0.9509999752044678,311.47160156250004,119.46398437500001,0.9629999995231628,329.3731640625,118.0100390625,0.9649999737739563,332.85996093750003,115.3737890625,0.9259999990463257,362.79609375,99.6898828125,0.7900000214576721,383.3316796875,115.13109374999999,0.6990000009536743,,,,222.1018359375,169.80656249999998,0.041999999433755875,258.454921875,170.06484375,0.24199999868869781,,,,,,,240.989765625,117.4311328125,0.3089999854564667,400.5296484375,116.275546875,0.42899999022483826,,,
frame14,776.3021484374999,433.73660156249997,0.4390000104904175,774.3160546874999,401.952421875,0.9190000295639038,742.3047656250001,437.37925781250004,0.9980000257492065,792.5293359374999,385.98796875,0.6970000267028809,740.43,422.133984375,0.8360000252723694,775.3447265625,420.20132812500003,0.03500000014901161,739.3768359375,452.76480468750003,0.9269999861717224,745.1480859375,401.0862890625,0.9959999918937683,727.689609375,380.81789062499996,0.996999979019165,717.9417187500001,368.972578125,0.9950000047683716,685.32703125,349.1138671875,0.9990000128746033,671.206171875,350.1781640625,0.9990000128746033,654.311015625,348.88898437499995,0.9990000128746033,639.7381640625,324.851015625,1.0,616.6086328125,313.361953125,0.9950000047683716,597.373359375,292.637109375,0.9909999966621399,593.276484375,275.9267578125,0.9869999885559082,579.4873828125001,239.315390625,0.9290000200271606,578.4008203125001,222.85886718749998,0.05299999937415123,758.3872265624999,383.8259765625,0.8949999809265137,737.2927734374999,331.78453125,0.42100000381469727,701.0087109375,314.261484375,0.9959999918937683,703.88765625,437.47277343750005,0.9390000104904175,682.1230078125001,417.057421875,0.9819999933242798,655.2016406250001,403.0790625,0.9890000224113464,,,,756.7351171875,439.87078125000005,0.7039999961853027
frame15,,,,756.0716015625001,205.60968749999998,0.16099999845027924,775.1666015625,259.21640625,0.5049999952316284,774.812578125,204.6144140625,0.20100000500679016,773.8128515625,258.704296875,0.30300000309944153,,,,,,,740.0537109375,257.15015625,0.13500000536441803,720.9742968749999,241.62656249999998,0.14900000393390656,701.736796875,239.76515625,0.7099999785423279,701.6855859374999,263.4535546875,0.9610000252723694,687.6426562500001,260.6391796875,0.984000027179718,652.7880468750001,293.4275390625,0.5019999742507935,616.334765625,314.1969140625,0.6309999823570251,614.4355078125,346.2994921875,0.6690000295639038,809.2151953125,187.67917968749998,0.9440000057220459,633.247734375,186.66164062500002,0.8949999809265137,631.8383203125001,187.7192578125,0.34700000286102295,863.9285156249999,169.080703125,0.16899999976158142,738.541875,204.7925390625,0.05400000140070915,649.9269140625,223.1171484375,0.06499999761581421,632.0743359375,275.75753906250003,0.6290000081062317,756.2385937500001,275.2209375,0.38100001215934753,721.27265625,308.9956640625,0.32199999690055847,699.1473046875,308.64609375000003,0.7789999842643738,864.0554296875,151.3995703125,0.09200000017881393,,,
frame16,,,,596.687578125,311.6541796875,0.03799999877810478,,,,633.2143359375001,311.49609375,0.09700000286102295,,,,,,,,,,632.3103515625,347.259140625,0.03999999910593033,560.973515625,312.47800781250004,0.13600000739097595,560.5526953125,312.3622265625,0.7459999918937683,576.9491015625,293.95078125000003,0.6200000047683716,579.632109375,290.303671875,0.02800000086426735,583.0587890625001,278.2334765625,0.18400000035762787,581.87203125,267.8821875,0.8970000147819519,592.3524609374999,259.06277343749997,0.04899999871850014,591.9294140625,258.7332421875,0.3330000042915344,593.2787109374999,241.16121093750002,0.4180000126361847,615.773671875,223.39546875,0.7670000195503235,632.241328125,187.1848828125,0.2800000011920929,526.4506640625,293.58339843749997,0.052000001072883606,579.2847656250001,312.1083984375,0.27399998903274536,579.3448828125,294.6298828125,0.38999998569488525,544.43015625,311.9169140625,0.05700000002980232,543.2211328125001,311.3246484375,0.0949999988079071,560.3033203125,275.9891015625,0.09099999815225601,595.7368359375,134.0457421875,0.11900000274181366,,,
frame17,650.2386328125,223.23515625000002,0.2529999911785126,597.9990234375,151.152421875,1.0,582.3997265625001,188.790234375,0.9950000047683716,580.0529296875,135.2703515625,0.9419999718666077,579.9193359374999,209.6353125,0.5009999871253967,613.689609375,169.045078125,0.164000004529953,615.346171875,198.5314453125,0.9100000262260437,565.0414453125,163.425234375,1.0,535.3123828125,167.4753515625,1.0,513.3005859375,161.17417968750001,1.0,474.37359375,165.3244921875,0.9940000176429749,457.15558593749995,167.0122265625,0.9900000095367432,438.4880859375,171.2315625,0.9980000257492065,412.461796875,177.36796875,1.0,379.81816406250005,184.96054687499998,0.9990000128746033,344.88562499999995,183.79828125,0.9990000128746033,313.353046875,187.67027343750001,0.9990000128746033,293.76375,190.50023437500002,1.0,273.83156249999996,204.1134375,0.7200000286102295,554.231484375,137.46796875,0.9959999918937683,506.547421875,118.644609375,0.8849999904632568,470.84226562500004,120.7308984375,0.9649999737739563,548.2041796875001,204.345,0.8119999766349792,521.93296875,204.17578125,0.8949999809265137,472.72816406249996,217.56410156249999,0.9950000047683716,226.2721875,238.26890625000001,0.9380000233650208,614.2262109375,190.7607421875,0.6639999747276306
frame18,151.446328125,222.30890624999998,0.9259999990463257,149.26429687499999,241.524140625,0.9819999933242798,188.60988281250002,255.2152734375,0.515999972820282,150.0814453125,259.3477734375,0.9670000076293945,202.78640625,257.9183203125,0.7039999961853027,152.328046875,243.510234375,0.9670000076293945,165.8544140625,242.83781249999998,0.2939999997615814,167.2215234375,275.679609375,0.9850000143051147,163.6545703125,297.35964843749997,0.9660000205039978,167.30167968749998,327.46500000000003,0.8309999704360962,165.2933203125,365.41675781249995,0.8500000238418579,171.60117187499998,382.10261718749996,0.9940000176429749,170.09156249999998,401.231015625,0.9909999966621399,173.7609375,422.6527734375,0.9909999966621399,184.016484375,452.50875,0.6000000238418579,168.101015625,489.46078125,0.8330000042915344,185.4704296875,502.3815234375,0.9769999980926514,202.5080859375,504.3253125,0.984000027179718,222.27328125,506.9949609375,0.7860000133514404,130.454296875,290.1010546875,0.996999979019165,117.032578125,330.7246875,0.9660000205039978,134.1526171875,383.47640625,0.9919999837875366,203.51671875,293.3518359375,0.9620000123977661,205.09980468749998,314.35054687499996,0.9660000205039978,218.3612109375,380.8156640625,0.9850000143051147,222.23542968750002,525.13921875,0.06599999964237213,168.715546875,241.1344921875,0.9020000100135803
frame19,685.1466796875,150.7850390625,0.36899998784065247,772.586015625,151.873828125,0.5009999871253967,796.4525390624999,133.9121484375,0.9459999799728394,793.2596484375,166.84300781250002,0.3479999899864197,793.2796874999999,118.32843749999999,0.5989999771118164,775.7210156250001,167.8828125,0.2160000056028366,774.518671875,150.1037109375,0.04399999976158142,795.17671875,152.71769531249998,0.9810000061988831,826.0925390625,170.33203125,0.9580000042915344,841.7452734375,169.99136718749997,0.9279999732971191,848.5563281249999,189.56953125,0.7310000061988831,862.4344921875,205.54734375,0.9240000247955322,861.8555859375,219.3364453125,0.9449999928474426,884.2236328125,241.7401171875,0.8119999766349792,899.2885546875001,240.9162890625,0.13699999451637268,935.3076562499999,241.1344921875,0.07800000160932541,952.82625,240.5288671875,0.06599999964237213,,,,,,,791.5785937500001,187.267265625,0.8289999961853027,810.2438671875,202.3344140625,0.8180000185966492,826.8362109375,224.2794140625,0.5189999938011169,813.9332812499999,150.190546875,0.49300000071525574,843.230390625,151.56210937499998,0.31700000166893005,883.1704687499999,172.5652734375,0.4269999861717224,952.94203125,240.5021484375,0.03999999910593033,773.70375,151.4953125,0.3269999921321869
